data_index,contribution_score
6062,1.9936315
6063,2.4780877
6064,2.137485
6065,1.7656454
6066,-0.03560686
6067,2.4580984
6068,2.4883597
6069,2.5160701
6070,1.9869995
6071,2.4317002
6072,1.9998571
6073,2.4099116
6074,2.459394
6075,1.7310491
6076,1.9243222
6077,2.212943
6078,2.4091082
6079,2.3536477
6080,2.0545797
6081,2.5597777
6082,1.7341783
6083,1.9332658
6084,2.5090709
6085,2.2113593
6086,2.4011707
6087,2.34286
6088,2.1050324
6089,2.4541373
6090,2.266581
6091,1.8433595
6092,2.6158614
6093,2.0277724
6094,1.9468524
6095,1.7687699
6096,-0.017309666
6097,1.8074334
6098,2.2203157
6099,2.4040008
6100,0.962675
6101,1.5966029
6102,0.57293034
6103,2.1672733
6104,2.2433677
6105,2.402996
6106,2.2311096
6107,1.8285398
6108,1.5911183
6109,2.3621209
6110,2.0431597
6111,1.7905443
6112,2.590973
6113,2.1777246
6114,2.3409097
6115,2.291454
6116,1.8378804
6117,2.2110813
6118,2.5552816
6119,2.1105545
6120,1.8818169
6121,2.3685832
6122,1.7948453
6123,2.6056228
6124,2.3411193
6125,2.4809515
6126,2.2462785
6127,1.8791661
6128,1.6697173
6129,2.0220873
6130,0.2975676
6131,2.191872
6132,2.3164074
6133,2.115691
6134,2.4565966
6135,1.7872062
6136,2.035054
6137,2.2197254
6138,2.44519
6139,2.2363675
6140,2.4306731
6141,2.3565903
6142,2.3248293
6143,2.5248778
6144,2.4923215
6145,2.4385524
6146,1.9126544
6147,2.4420176
6148,2.5718482
6149,2.3904943
6150,2.1593935
6151,2.3309815
6152,1.7971473
6153,2.0117462
6154,1.8524828
6155,2.4245949
6156,2.583811
6157,2.2714255
6158,2.1033733
6159,2.089455
6160,1.3833408
6161,2.4063663
6162,1.9191447
6163,2.0139701
6164,2.4119792
6165,1.9214363
6166,2.456053
6167,2.2896016
6168,2.3093514
6169,2.5143986
6170,1.331908
6171,2.473049
6172,2.2536218
6173,2.3135376
6174,1.7003808
6175,2.5034966
6176,2.2917917
6177,2.555253
6178,2.0262196
6179,2.1367173
6180,2.2109091
6181,2.110301
6182,2.4691818
6183,2.1272104
6184,1.6715904
6185,2.5730813
6186,1.9489738
6187,1.8353432
6188,2.3834105
6189,1.5885532
6190,2.308824
6191,2.450124
6192,2.103045
6193,1.8722583
6194,2.0563064
6195,2.4865165
6196,1.9528254
6197,1.1335875
6198,2.4966767
6199,1.7815356
6200,2.47651
6201,2.2411072
6202,1.7320879
6203,1.9854041
6204,2.5287824
6205,2.4342654
6206,2.0840662
6207,2.005391
6208,2.2401147
6209,1.9985629
6210,1.7928389
6211,2.6047454
6212,2.3812115
6213,2.2945147
6214,1.836128
6215,1.978071
6216,2.303792
6217,2.5065053
6218,1.5506959
6219,2.3700044
6220,-0.26475668
6221,2.1594658
6222,1.8892367
6223,2.1592352
6224,2.18011
6225,2.5353627
6226,2.0338843
6227,1.870945
6228,2.0382311
6229,2.007032
6230,1.8874071
6231,2.4640381
6232,2.0377903
6233,2.5931447
6234,2.6439083
6235,2.0740428
6236,2.2308512
6237,2.5135226
6238,2.6248724
6239,2.309634
6240,1.9265157
6241,2.2543764
6242,1.9465576
6243,2.0754356
6244,2.0735126
6245,2.0882337
6246,2.3096435
6247,2.1789522
6248,2.3934805
6249,2.5736454
6250,1.0612428
6251,2.1832154
6252,2.2189937
6253,1.8608826
6254,-0.55825734
6255,2.2626033
6256,1.5095713
6257,2.3619306
6258,1.8523433
6259,2.0602345
6260,1.7480831
6261,1.9889779
6262,1.8371307
6263,2.419651
6264,2.3062706
6265,2.4497132
6266,2.01473
6267,2.1420732
6268,1.6094544
6269,1.9368131
6270,2.5741348
6271,1.988784
6272,2.3441672
6273,2.536053
6274,2.5037513
6275,1.9273684
6276,2.5608954
6277,2.1434393
6278,2.2543693
6279,1.6830175
6280,2.150859
6281,2.3279102
6282,2.5490441
6283,1.912813
6284,2.1661472
6285,2.6362088
6286,2.5840223
6287,2.1416633
6288,1.9692801
6289,2.493097
6290,2.0419683
6291,1.8719785
6292,1.9005215
6293,2.5893326
6294,2.4736443
6295,2.6090288
6296,1.8733709
6297,2.3370068
6298,2.4855483
6299,2.2256334
6300,2.2500982
6301,2.6780386
6302,1.5661488
6303,2.1164126
6304,2.0037653
6305,2.3819463
6306,2.5993996
6307,2.5968046
6308,1.2933333
6309,2.0160074
6310,2.4110575
6311,2.181328
6312,1.1944168
6313,2.2711143
6314,1.8879409
6315,1.6915871
6316,1.8628013
6317,2.4234815
6318,2.2960298
6319,2.1893377
6320,1.6769226
6321,1.8378611
6322,1.6822828
6323,1.8496964
6324,2.5088058
6325,2.0309975
6326,2.0265489
6327,2.5164864
6328,2.1407506
6329,1.7926142
6330,1.8580248
6331,1.8951702
6332,1.7939594
6333,2.257987
6334,2.4674454
6335,1.9675542
6336,1.5408658
6337,1.9182917
6338,2.2003298
6339,1.7565732
6340,2.6054058
6341,2.0664954
6342,2.4388216
6343,2.2565458
6344,2.4066563
6345,1.8236182
6346,2.4919658
6347,1.4475334
6348,2.3986685
6349,2.3929431
6350,2.3556426
6351,1.8776435
6352,2.333677
6353,1.9182931
6354,1.9450552
6355,2.3649578
6356,2.0377824
6357,1.921701
6358,2.0123682
6359,2.3246155
6360,1.8770025
6361,1.9235469
6362,1.853518
6363,2.6157143
6364,2.036179
6365,1.9855975
6366,2.1732006
6367,1.9578177
6368,1.830236
6369,2.061087
6370,2.4307303
6371,1.9504535
6372,1.4071621
6373,2.2929697
6374,2.5070055
6375,2.254189
6376,2.5509405
6377,2.442176
6378,2.525876
6379,2.6126118
6380,1.6870439
6381,2.2502992
6382,2.3938704
6383,2.65104
6384,1.9254768
6385,2.3137746
6386,2.3821394
6387,1.7635144
6388,2.2428486
6389,2.4771848
6390,1.9567229
6391,2.6194398
6392,2.3153043
6393,2.3896787
6394,1.7768521
6395,2.2761009
6396,2.3287928
6397,2.2660868
6398,2.4823115
6399,2.415376
6400,1.374371
6401,2.5857675
6402,2.52611
6403,2.274019
6404,2.0333776
6405,2.42204
6406,1.8467667
6407,2.338643
6408,2.2468846
6409,1.9243422
6410,2.5164657
6411,2.0939307
6412,2.466762
6413,2.1404302
6414,2.3858297
6415,2.4676144
6416,1.7126559
6417,1.9035537
6418,1.2560834
6419,2.1928577
6420,2.2181609
6421,2.0547407
6422,1.7133746
6423,1.8752558
6424,1.8454187
6425,2.5257251
6426,2.5829012
6427,2.5385048
6428,1.5052221
6429,1.7952237
6430,2.2756777
6431,2.3897052
6432,2.2562451
6433,2.1503673
6434,2.297443
6435,2.1504197
6436,1.9421583
6437,2.1822436
6438,2.5191402
6439,2.4958332
6440,2.4962933
6441,1.966637
6442,2.363287
6443,2.1507518
6444,1.6278744
6445,2.4326117
6446,2.101967
6447,2.4906683
6448,-0.7856467
6449,1.6646855
6450,1.534518
6451,2.5443354
6452,2.1604326
6453,2.386663
6454,1.8328472
6455,2.3000202
6456,2.1108418
6457,2.1300054
6458,2.1198573
6459,2.4603965
6460,2.2975633
6461,2.0987952
6462,1.7962508
6463,2.163917
6464,1.97099
6465,2.5607445
6466,0.6126368
6467,2.5678658
6468,1.3559377
6469,1.5604582
6470,2.0603256
6471,2.466963
6472,2.479067
6473,2.4995866
6474,1.9469672
6475,2.3247726
6476,2.1969948
6477,2.0797791
6478,1.9750056
6479,2.4476469
6480,2.2445025
6481,2.2141125
6482,2.1834965
6483,1.795421
6484,1.8482494
6485,2.1162658
6486,1.9505049
6487,2.3834243
6488,2.279659
6489,2.5472808
6490,1.6115116
6491,2.5140684
6492,2.3692198
6493,1.8806821
6494,2.2117763
6495,2.004699
6496,2.0274823
6497,2.51319
6498,0.12541962
6499,1.8760022
6500,2.342402
6501,2.5174382
6502,1.958769
6503,2.1874137
6504,2.443281
6505,2.2285285
6506,2.144592
6507,1.6311048
6508,1.9186715
6509,2.4444435
6510,2.1251798
6511,1.9268016
6512,1.8320767
6513,2.5323184
6514,2.5782497
6515,2.1593592
6516,2.543246
6517,2.2771559
6518,2.7022529
6519,1.7124696
6520,1.919697
6521,1.9135753
6522,2.7061749
6523,1.967024
6524,2.7127428
6525,2.178224
6526,2.1900444
6527,2.4944384
6528,2.2622452
6529,2.484078
6530,2.1265137
6531,1.8303148
6532,1.5020589
6533,2.0989978
6534,1.0908561
6535,2.351432
6536,1.7817295
6537,1.6361381
6538,1.7049749
6539,2.6597347
6540,1.9553989
6541,2.229586
6542,2.409038
6543,2.6048043
6544,1.7413849
6545,2.520129
6546,1.8212333
6547,2.360571
6548,2.4276636
6549,2.3811076
6550,2.3125818
6551,2.195974
6552,1.449041
6553,2.419321
6554,1.5078197
6555,2.3693056
6556,1.5981467
6557,2.5247583
6558,2.0788794
6559,2.545585
6560,1.6778716
6561,2.5891018
6562,2.3680165
6563,1.7473009
6564,2.5877366
6565,1.7214612
6566,2.0202665
6567,2.3798993
6568,1.7991191
6569,2.4415743
6570,2.112831
6571,2.443765
6572,2.300908
6573,2.0661643
6574,1.7402408
6575,2.099907
6576,2.124048
6577,2.4972126
6578,2.1087503
6579,2.3001485
6580,2.161248
6581,2.2904658
6582,1.9125707
6583,1.7401757
6584,2.5440555
6585,2.5607617
6586,2.035925
6587,2.3313923
6588,2.7063012
6589,2.4374156
6590,2.3085024
6591,1.9471362
6592,2.6040452
6593,1.9695
6594,2.5487635
6595,2.554168
6596,1.6877418
6597,2.3245559
6598,1.7681843
6599,2.4037008
6600,1.7813361
6601,2.2664526
6602,2.341548
6603,1.9218539
6604,2.0991862
6605,2.657517
6606,1.104862
6607,1.9709902
6608,1.5795404
6609,2.0644088
6610,2.2279851
6611,1.8771179
6612,2.5027077
6613,2.0311215
6614,1.7254224
6615,2.1015954
6616,2.3954625
6617,1.9570906
6618,1.8223166
6619,1.9832968
6620,1.5885754
6621,1.5718385
6622,1.7035038
6623,2.4617484
6624,2.3788848
6625,2.4024997
6626,2.0999396
6627,2.4750953
6628,2.3546724
6629,2.0142887
6630,2.0551763
6631,2.3058577
6632,2.6333184
6633,2.223794
6634,1.7921273
6635,2.3574433
6636,1.9309796
6637,2.1748297
6638,2.177463
6639,2.4149554
6640,2.0202897
6641,2.2342582
6642,2.2965827
6643,2.5158029
6644,2.481649
6645,1.9729544
6646,2.5792716
6647,2.2167983
6648,2.0488706
6649,2.4366155
6650,2.4368742
6651,2.4668345
6652,1.6774433
6653,1.8192444
6654,1.8106419
6655,2.4781704
6656,1.7578765
6657,2.358627
6658,0.97598755
6659,1.7797767
6660,2.4044435
6661,2.4803069
6662,2.6459768
6663,2.0523458
6664,2.390288
6665,2.184066
6666,2.1668787
6667,2.385359
6668,1.3405608
6669,1.5840453
6670,1.9387546
6671,2.4206164
6672,1.7248563
6673,2.4836352
6674,1.7673683
6675,2.015925
6676,2.1007793
6677,1.8880742
6678,2.1363463
6679,2.4935813
6680,2.470777
6681,1.8543904
6682,2.1990314
6683,2.0331354
6684,1.5935664
6685,1.884067
6686,2.422583
6687,2.4708745
6688,2.4683414
6689,1.8421924
6690,2.325666
6691,2.4686306
6692,2.3287888
6693,2.3153105
6694,2.5115957
6695,2.0087535
6696,2.354915
6697,1.8102757
6698,2.0741694
6699,2.3502734
6700,1.8125011
6701,1.8504016
6702,2.1242383
6703,1.8674115
6704,1.7934686
6705,2.3352218
6706,1.1473652
6707,1.3562906
6708,1.3324022
6709,1.8825917
6710,2.3316703
6711,2.1991765
6712,2.4900706
6713,1.9309452
6714,1.1476951
6715,1.9649954
6716,1.8871537
6717,2.4141397
6718,2.0193682
6719,2.3033946
6720,2.2270625
6721,2.2803767
6722,2.166345
6723,1.865084
6724,1.7788892
6725,2.6428747
6726,2.2267354
6727,2.359656
6728,1.9411983
6729,1.6540877
6730,1.9622998
6731,1.7435403
6732,2.1331854
6733,1.7803807
6734,2.5932355
6735,2.1930752
6736,1.9753387
6737,1.8026344
6738,1.9840521
6739,2.0526733
6740,2.358892
6741,2.261321
6742,1.961677
6743,2.0714028
6744,1.9065812
6745,1.794285
6746,1.2212458
6747,1.4922533
6748,1.9895976
6749,2.191561
6750,1.6967936
6751,2.4310408
6752,2.432176
6753,1.4574527
6754,2.603323
6755,2.0858788
6756,2.3422432
6757,1.6405069
6758,1.8209609
6759,1.6151869
6760,1.8640656
6761,1.5193384
6762,2.5205004
6763,1.8976623
6764,2.0658329
6765,2.3694634
6766,2.4470708
6767,2.2264986
6768,2.0079482
6769,2.222172
6770,2.3473086
6771,2.1173015
6772,2.5114417
6773,2.2352955
6774,2.0492127
6775,2.0634344
6776,2.5073276
6777,2.0934107
6778,1.3177993
6779,2.4288766
6780,2.233943
6781,2.2785673
6782,2.400621
6783,1.637815
6784,2.1591904
6785,1.5715616
6786,2.32325
6787,2.338036
6788,1.9630463
6789,2.2683244
6790,2.4532034
6791,1.4330962
6792,0.8862663
6793,2.026531
6794,1.4874723
6795,1.9029204
6796,2.2964509
6797,1.905554
6798,1.2897763
6799,2.2010312
6800,2.4128494
6801,1.9535928
6802,1.8697537
6803,1.9295092
6804,1.7044469
6805,2.0981917
6806,1.517971
6807,2.2336042
6808,1.7611061
6809,2.147193
6810,0.51491344
6811,1.6505892
6812,1.6017072
6813,2.3497765
6814,2.1655347
6815,2.2566538
6816,0.15819871
6817,1.0247877
6818,1.6430775
6819,1.9199493
6820,2.4452543
6821,1.8236666
6822,2.0327775
6823,1.8976681
6824,2.125491
6825,2.4581194
6826,2.3231912
6827,2.5672143
6828,2.2030244
6829,2.4116871
6830,2.272078
6831,1.8559852
6832,1.5493951
6833,1.8524046
6834,2.126423
6835,1.9910958
6836,2.1892993
6837,2.2536497
6838,2.2006485
6839,1.9333863
6840,2.2163086
6841,1.9802063
6842,2.3478582
6843,1.9977937
6844,1.8343518
6845,1.4245648
6846,2.3901935
6847,1.8685875
6848,1.0029461
6849,1.8319783
6850,2.409487
6851,1.6402214
6852,2.6604486
6853,2.0126371
6854,2.2189243
6855,2.0866148
6856,2.5679224
6857,2.1610227
6858,1.5911516
6859,1.6965034
6860,2.4803133
6861,2.3640313
6862,2.309412
6863,2.4993892
6864,2.0793307
6865,1.8608283
6866,2.330529
6867,2.5450451
6868,2.4185667
6869,2.298749
6870,2.1276703
6871,2.087939
6872,2.577185
6873,1.9508306
6874,2.356596
6875,2.014736
6876,2.320592
6877,2.0788906
6878,2.2276602
6879,-0.22604275
6880,2.0970743
6881,1.6834435
6882,2.1374424
6883,1.8195908
6884,2.6250124
6885,-0.8482847
6886,2.4501917
6887,1.6827927
6888,2.465021
6889,2.173831
6890,1.700568
6891,2.0809174
6892,2.5534441
6893,2.3132043
6894,2.4640741
6895,2.3932986
6896,1.7297122
6897,2.0144746
6898,2.3944466
6899,2.3638883
6900,1.8391546
6901,1.6822985
6902,2.0550792
6903,1.9703921
6904,2.295175
6905,1.8159275
6906,2.3167953
6907,2.3512444
6908,2.3830729
6909,2.3564532
6910,2.2280147
6911,2.1502411
6912,2.6264277
6913,2.2290218
6914,2.0392377
6915,2.1974533
6916,1.7300158
6917,1.5174124
6918,2.2230487
6919,2.1446764
6920,0.3464315
6921,2.4355352
6922,2.425816
6923,1.9747739
6924,1.9288418
6925,2.088562
6926,1.9973668
6927,1.6393769
6928,1.6044354
6929,2.0895133
6930,1.9115648
6931,2.091666
6932,2.2898023
6933,2.5289385
6934,2.4159954
6935,1.7134409
6936,2.4857535
6937,2.3313777
6938,2.0106723
6939,2.6888986
6940,1.829702
6941,1.8914617
6942,1.845883
6943,2.025104
6944,1.7377641
6945,2.3485165
6946,1.8691181
6947,2.0607958
6948,2.1436539
6949,1.6554977
6950,2.4973774
6951,2.2042189
6952,1.9829623
6953,2.2485418
6954,2.435667
6955,1.9154408
6956,2.4929037
6957,2.1093872
6958,1.9954579
6959,2.7012038
6960,2.0745928
6961,2.393665
6962,0.9227242
6963,2.3963327
6964,2.506408
6965,2.2863712
6966,2.7179542
6967,0.8124235
6968,2.0480351
6969,2.3762367
6970,1.423167
6971,2.4511847
6972,1.7627416
6973,1.9373809
6974,2.405434
6975,2.3432686
6976,1.5715964
6977,2.1526308
6978,2.2336752
6979,0.30747497
6980,2.553023
6981,2.495286
6982,2.136186
6983,2.4902072
6984,2.323306
6985,1.9738206
6986,2.0718756
6987,1.5752051
6988,2.4956198
6989,2.020505
6990,1.7309881
6991,1.145308
6992,2.1219287
6993,2.3648
6994,2.1420488
6995,1.853439
6996,1.8181939
6997,2.371494
6998,2.1314628
6999,2.3426125
7000,1.8622401
7001,2.043148
7002,1.5284684
7003,2.1744304
7004,2.054364
7005,2.3600993
7006,1.1273054
7007,1.8635533
7008,2.1970387
7009,1.0780501
7010,0.67232823
7011,1.2765386
7012,1.9105242
7013,2.491454
7014,2.4632614
7015,2.2662463
7016,2.4204447
7017,2.269417
7018,2.0624423
7019,1.6130848
7020,2.0119946
7021,1.9861655
7022,1.9707382
7023,2.3838995
7024,2.6123867
7025,1.8705767
7026,1.3279711
7027,1.9273089
7028,2.3326178
7029,1.9365513
7030,1.9310118
7031,2.5668616
7032,2.2908351
7033,2.3928158
7034,2.1800127
7035,1.9713207
7036,1.2363293
7037,1.9782703
7038,1.6117287
7039,1.7912755
7040,1.8656232
7041,2.4780223
7042,1.7921829
7043,2.6286986
7044,2.479335
7045,1.6535932
7046,2.541812
7047,1.6495831
7048,2.1127172
7049,2.1503205
7050,1.7643437
7051,1.8332287
7052,1.9722365
7053,2.2872932
7054,2.4092617
7055,1.6766311
7056,2.3523328
7057,1.3365047
7058,0.7423656
7059,2.367152
7060,2.2024245
7061,2.3980353
7062,1.9366945
7063,2.4040117
7064,1.9573851
7065,2.6068873
7066,1.955212
7067,2.6879148
7068,2.5203545
7069,2.3804204
7070,2.4003255
7071,2.4382367
7072,2.1703825
7073,2.1863854
7074,1.0845208
7075,2.120885
7076,1.9679465
7077,1.4919164
7078,1.8979542
7079,2.5813484
7080,0.510417
7081,2.0922577
7082,2.1237075
7083,1.7570174
7084,2.2772412
7085,2.280964
7086,2.143332
7087,2.4105628
7088,2.413645
7089,1.5930575
7090,1.7430067
7091,2.4184318
7092,2.354
7093,2.4307609
7094,2.5374224
7095,2.4472117
7096,2.2198079
7097,2.4603534
7098,2.7612727
7099,2.3755918
7100,1.7821437
7101,1.9296523
7102,2.286778
7103,2.350908
7104,2.1571424
7105,1.5647771
7106,2.2944653
7107,2.4139695
7108,2.3657453
7109,2.4335976
7110,2.3957398
7111,2.4342537
7112,2.41351
7113,2.1903856
7114,2.560791
7115,1.6691039
7116,2.140905
7117,1.6440191
7118,2.3142896
7119,1.9240441
7120,1.8099989
7121,1.9691746
7122,2.072986
7123,2.4820597
7124,1.2455963
7125,1.9575001
7126,2.3001618
7127,1.9438968
7128,1.7489127
7129,1.9240029
7130,1.7518034
7131,1.7135631
7132,2.0448632
7133,2.1310885
7134,2.4459035
7135,2.0561461
7136,1.2523036
7137,2.4783802
7138,2.0042825
7139,2.4077528
7140,2.2415116
7141,1.9994681
7142,1.703393
7143,1.9367961
7144,2.5368826
7145,1.7878358
7146,1.7034628
7147,2.5503006
7148,2.486304
7149,1.5327146
7150,2.2146833
7151,2.0154736
7152,1.8734848
7153,2.4777837
7154,2.4190898
7155,2.3785248
7156,2.616813
7157,2.4214172
7158,1.783189
7159,1.9827967
7160,1.4251251
7161,2.1449742
7162,2.357122
7163,2.4129283
7164,1.9518523
7165,2.4574385
7166,1.7463189
7167,2.332297
7168,0.92057765
7169,1.5396675
7170,2.4784737
7171,2.3589044
7172,2.3894126
7173,2.2603796
7174,2.5664377
7175,1.626769
7176,1.4065746
7177,2.560061
7178,1.4945097
7179,2.2291493
7180,2.5277019
7181,1.9775805
7182,1.3223062
7183,1.8050301
7184,1.9413526
7185,1.5231082
7186,1.5439851
7187,2.1896331
7188,2.1961255
7189,2.6513028
7190,2.2018209
7191,1.2185154
7192,1.0554976
7193,2.4442556
7194,2.495023
7195,2.2219243
7196,2.482104
7197,2.0945678
7198,2.5927763
7199,1.6099147
7200,2.205818
7201,2.3702562
7202,2.3186393
7203,0.908149
7204,1.6414195
7205,1.59057
7206,2.0555055
7207,2.6218362
7208,2.2705917
7209,2.5778754
7210,2.0077872
7211,1.6302001
7212,2.309464
7213,2.231458
7214,2.2546637
7215,1.6876267
7216,2.1774306
7217,2.3546576
7218,1.9442737
7219,1.5173761
7220,2.2548294
7221,1.5519395
7222,2.0742512
7223,2.1884677
7224,2.2861657
7225,2.3119972
7226,0.63071454
7227,1.6102978
7228,1.7741342
7229,1.1465137
7230,2.2927344
7231,1.7596254
7232,2.0955095
7233,1.4106841
7234,2.0585394
7235,2.1183698
7236,2.310876
7237,1.113301
7238,2.0875912
7239,2.0053453
7240,2.1340134
7241,2.3645787
7242,1.9116865
7243,1.831832
7244,2.6984541
7245,2.1297646
7246,2.5068815
7247,1.8514656
7248,1.7273642
7249,2.3693237
7250,2.357749
7251,2.4067028
7252,2.4220936
7253,1.4614303
7254,1.7391908
7255,2.0256457
7256,2.0184088
7257,2.5955732
7258,2.3753917
7259,2.4868612
7260,2.3929546
7261,2.5563273
7262,2.3075256
7263,2.6075418
7264,1.3462065
7265,2.2813687
7266,2.0697412
7267,1.533958
7268,2.1213498
7269,2.3743653
7270,1.0704341
7271,1.8953186
7272,2.1732051
7273,2.0952713
7274,2.6009727
7275,1.732374
7276,2.1203432
7277,1.8453199
7278,1.317889
7279,2.4131687
7280,1.7119517
7281,0.45304155
7282,0.9136367
7283,2.278665
7284,2.2755857
7285,1.7970707
7286,1.801105
7287,1.1969606
7288,2.4753795
7289,2.2885084
7290,1.975567
7291,2.32649
7292,2.18932
7293,2.5129216
7294,1.7868085
7295,2.7049198
7296,1.5678724
7297,1.6399827
7298,2.423506
7299,1.4421512
7300,1.9442455
7301,2.2942004
7302,2.4520266
7303,1.859679
7304,1.8542542
7305,1.8663459
7306,2.2191503
7307,1.8926222
7308,0.90223396
7309,1.8547082
7310,2.3436973
7311,2.3539095
7312,2.3498874
7313,2.2927713
7314,1.9141419
7315,1.8329089
7316,1.8399808
7317,1.8475525
7318,1.9676442
7319,1.553938
7320,1.5195657
7321,2.560082
7322,1.8701625
7323,2.0837407
7324,2.2025304
7325,1.7859904
7326,2.605597
7327,1.5803798
7328,2.1619682
7329,1.5646403
7330,1.9232383
7331,2.1776443
7332,2.6029212
7333,1.4986441
7334,2.332532
7335,2.4140491
7336,2.4747422
7337,1.0476475
7338,1.809148
7339,2.4718695
7340,2.3138978
7341,2.2550588
7342,2.3738923
7343,1.719898
7344,1.7984184
7345,1.500778
7346,2.281824
7347,1.6567442
7348,2.305386
7349,1.7080517
7350,1.2026854
7351,2.4675264
7352,2.1274376
7353,2.2423456
7354,2.5839999
7355,1.5137577
7356,1.9224892
7357,1.197489
7358,1.9394572
7359,1.8392493
7360,2.2513754
7361,2.067741
7362,2.2280715
7363,1.414642
7364,1.840035
7365,1.991643
7366,1.893614
7367,2.4662879
7368,2.3575218
7369,1.78405
7370,2.176189
7371,1.8768582
7372,1.9361094
7373,1.7171153
7374,1.9090931
7375,2.2043543
7376,1.7801585
7377,2.3659785
7378,2.033166
7379,2.0047588
7380,2.117326
7381,2.4524314
7382,2.430522
7383,2.229312
7384,2.130773
7385,2.3496213
7386,2.3277376
7387,2.0635376
7388,2.417582
7389,2.262393
7390,2.4209917
7391,1.8915429
7392,2.2531047
7393,2.166723
7394,2.396637
7395,2.1255467
7396,2.7234654
7397,2.7372918
7398,2.3200488
7399,1.6694148
7400,1.8807317
7401,1.8506924
7402,1.199105
7403,2.42389
7404,1.9911288
7405,1.9350281
7406,0.7168053
7407,1.9882877
7408,2.1907973
7409,1.3859985
7410,1.9425523
7411,2.0385783
7412,2.7383626
7413,2.338065
7414,2.0850654
7415,2.640578
7416,2.5056462
7417,1.7032108
7418,1.3899806
7419,2.4032805
7420,2.4294116
7421,2.0439448
7422,2.4182653
7423,2.2876937
7424,2.0422823
7425,1.9909339
7426,1.7957327
7427,1.7725109
7428,1.8362813
7429,1.9373515
7430,1.6401007
7431,2.3257387
7432,2.4406748
7433,2.5974998
7434,2.015
7435,2.0666032
7436,2.0398402
7437,2.3541634
7438,1.9178317
7439,1.8712507
7440,1.9963981
7441,1.979124
7442,1.7188592
7443,2.2182283
7444,2.5394886
7445,2.2693424
7446,2.4043758
7447,2.40113
7448,2.3435826
7449,2.1813588
7450,1.9194586
7451,1.6828295
7452,1.7918289
7453,1.9668118
7454,1.8573282
7455,2.561954
7456,2.102318
7457,2.536853
7458,1.6374211
7459,1.677145
7460,2.4133816
7461,1.6292987
7462,1.558687
7463,2.5111563
7464,1.7029431
7465,1.8371013
7466,1.8558712
7467,2.2563527
7468,2.65377
7469,1.9367579
7470,2.3311822
7471,1.7427869
7472,1.9826779
7473,2.2239869
7474,2.5975862
7475,2.2777612
7476,2.3377562
7477,1.9340712
7478,2.0064323
7479,1.9879595
7480,2.6032476
7481,2.6495295
7482,2.5836859
7483,2.645009
7484,2.3291392
7485,2.0848854
7486,2.4005206
7487,1.6822191
7488,1.6423192
7489,1.6707451
7490,1.34961
7491,1.6066833
7492,2.6811066
7493,1.7726028
7494,2.4311233
7495,1.9108747
7496,1.8777544
7497,2.7221403
7498,1.5934601
7499,1.7253962
7500,1.9141655
7501,2.6773777
7502,1.8706853
7503,1.9932626
7504,1.9704089
7505,2.5563936
7506,1.8897827
7507,2.5884871
7508,1.9953306
7509,2.158429
7510,1.8586059
7511,2.421755
7512,1.7374477
7513,2.2841763
7514,1.9142387
7515,1.999667
7516,2.254711
7517,1.7542365
7518,2.1733065
7519,1.5996891
7520,2.398153
7521,2.7099442
7522,2.2515628
7523,2.2102492
7524,1.9930103
7525,2.4322038
7526,1.737313
7527,2.4071429
7528,2.0907314
7529,2.464035
7530,0.32438803
7531,2.0007548
7532,1.8005842
7533,1.8864014
7534,2.4522727
7535,2.5153182
7536,2.121946
7537,2.1579695
7538,2.6333632
7539,1.8782219
7540,1.8010366
7541,2.0333738
7542,2.278659
7543,2.1470947
7544,2.1438165
7545,2.4072976
7546,2.2729378
7547,2.2857785
7548,1.9691398
7549,2.0015485
7550,2.035144
7551,1.7463332
7552,1.562928
7553,2.091047
7554,2.2460608
7555,2.3892226
7556,2.6248426
7557,1.8940285
7558,2.1079888
7559,2.282104
7560,1.8988069
7561,2.1250975
7562,2.272107
7563,1.9957781
7564,2.3415916
7565,2.429662
7566,1.7951692
7567,2.1357794
7568,2.4461994
7569,2.6624193
7570,2.1287024
7571,2.2630596
7572,2.0325632
7573,1.6808159
7574,1.8915992
7575,1.903537
7576,2.203063
7577,2.2179601
7578,1.7425451
7579,1.769835
7580,2.0053732
7581,2.2629614
7582,2.5813599
7583,2.5047681
7584,1.1919818
7585,2.0234447
7586,1.9135742
7587,2.1701782
7588,1.8216136
7589,1.7173821
7590,2.4955373
7591,2.1527781
7592,2.5338945
7593,2.222158
7594,2.0949843
7595,2.483231
7596,1.0368228
7597,1.5579803
7598,2.342028
7599,0.30126095
7600,2.4584465
7601,2.1573973
7602,2.2946236
7603,2.1562092
7604,1.8601118
7605,2.3576167
7606,1.0290545
7607,1.9062632
7608,2.3739517
7609,1.7042754
7610,2.3380487
7611,1.8652911
7612,2.4224203
7613,2.5052152
7614,2.5594342
7615,2.1467505
7616,1.3394539
7617,1.9317632
7618,2.5123742
7619,2.1277676
7620,1.38356
7621,2.3112628
7622,2.1027396
7623,2.4665399
7624,2.3507507
7625,2.6065168
7626,2.6249392
7627,2.460349
7628,2.2003977
7629,2.1891434
7630,2.0938718
7631,1.2991242
7632,1.8998938
7633,2.4080641
7634,2.6662326
7635,2.4956849
7636,1.6623982
7637,1.9506007
7638,0.71472126
7639,2.48569
7640,2.1983397
7641,2.2544634
7642,1.9931853
7643,2.3886743
7644,2.241747
7645,2.0667782
7646,2.3177643
